county,tract,bg,zcta5,cntyname,zipname,pop10,afact
6059,994.13,2,92648,Orange CA,"Huntington Beach, CA",1784,1
6059,994.13,3,92648,Orange CA,"Huntington Beach, CA",2652,1
6059,994.13,4,92648,Orange CA,"Huntington Beach, CA",1835,1
6059,994.13,5,92648,Orange CA,"Huntington Beach, CA",1078,1
6059,994.15,1,92648,Orange CA,"Huntington Beach, CA",470,0.384
6059,994.15,1,92649,Orange CA,"Huntington Beach, CA",753,0.616
6059,994.15,2,92649,Orange CA,"Huntington Beach, CA",1101,1
6059,994.15,3,92649,Orange CA,"Huntington Beach, CA",1152,1
6059,994.15,4,92648,Orange CA,"Huntington Beach, CA",1260,1
6059,994.15,5,92649,Orange CA,"Huntington Beach, CA",638,1
6059,994.16,1,92649,Orange CA,"Huntington Beach, CA",1330,1
6059,994.16,2,92649,Orange CA,"Huntington Beach, CA",956,1
6059,994.16,3,92649,Orange CA,"Huntington Beach, CA",2158,1
6059,994.17,1,92649,Orange CA,"Huntington Beach, CA",2371,1
6059,994.17,2,92649,Orange CA,"Huntington Beach, CA",1660,1
6059,995.02,1,90740,Orange CA,"Seal Beach, CA",586,0.98
6059,995.02,1,92649,Orange CA,"Huntington Beach, CA",12,0.02
6059,995.04,1,90740,Orange CA,"Seal Beach, CA",2746,1
6059,995.06,1,90742,Orange CA,"Sunset Beach, CA",797,0.636
6059,995.06,1,90743,Orange CA,"Seal Beach, CA",456,0.364
6059,995.08,1,92649,Orange CA,"Huntington Beach, CA",1480,1
6059,995.08,2,92649,Orange CA,"Huntington Beach, CA",861,1
6059,995.08,3,92649,Orange CA,"Huntington Beach, CA",1296,1
6059,995.08,4,92649,Orange CA,"Huntington Beach, CA",863,1
6059,995.09,1,90740,Orange CA,"Seal Beach, CA",859,1
6059,995.09,2,90740,Orange CA,"Seal Beach, CA",892,1
6059,995.09,3,90740,Orange CA,"Seal Beach, CA",696,1
6059,995.09,4,90740,Orange CA,"Seal Beach, CA",450,1
6059,995.09,5,90740,Orange CA,"Seal Beach, CA",594,1
6059,995.1,1,90740,Orange CA,"Seal Beach, CA",1679,1
6059,995.1,2,90740,Orange CA,"Seal Beach, CA",1161,1
6059,995.1,3,90740,Orange CA,"Seal Beach, CA",1218,1
6059,995.11,1,90740,Orange CA,"Seal Beach, CA",797,1
6059,995.11,2,90740,Orange CA,"Seal Beach, CA",838,1
6059,995.11,3,90740,Orange CA,"Seal Beach, CA",753,1
6059,995.11,4,90740,Orange CA,"Seal Beach, CA",794,1
6059,995.12,1,90740,Orange CA,"Seal Beach, CA",1270,1
6059,995.12,2,90740,Orange CA,"Seal Beach, CA",1001,1
6059,995.12,3,90740,Orange CA,"Seal Beach, CA",597,1
6059,995.13,1,90742,Orange CA,"Sunset Beach, CA",34,0.023
6059,995.13,1,92649,Orange CA,"Huntington Beach, CA",1421,0.977
6059,995.13,2,92649,Orange CA,"Huntington Beach, CA",686,1
6059,995.14,1,92649,Orange CA,"Huntington Beach, CA",1339,1
6059,995.14,2,92649,Orange CA,"Huntington Beach, CA",1363,1
6059,995.14,3,92649,Orange CA,"Huntington Beach, CA",1296,1
6059,995.14,4,92649,Orange CA,"Huntington Beach, CA",574,1
6059,995.14,5,92649,Orange CA,"Huntington Beach, CA",881,1
6059,996.01,1,92683,Orange CA,"Westminster, CA",1827,1
6059,996.01,2,92683,Orange CA,"Westminster, CA",2670,1
6059,996.01,3,92683,Orange CA,"Westminster, CA",1431,1
6059,996.01,4,92683,Orange CA,"Westminster, CA",1088,1
6059,996.02,1,92647,Orange CA,"Huntington Beach, CA",453,0.269
6059,996.02,1,92683,Orange CA,"Westminster, CA",1230,0.731
6059,996.02,2,92647,Orange CA,"Huntington Beach, CA",1513,1
6059,996.03,1,92647,Orange CA,"Huntington Beach, CA",1400,0.509
6059,996.03,1,92649,Orange CA,"Huntington Beach, CA",203,0.074
6059,996.03,1,92683,Orange CA,"Westminster, CA",1146,0.417
6059,996.03,2,92683,Orange CA,"Westminster, CA",874,1
6059,996.03,3,92683,Orange CA,"Westminster, CA",1246,1
6059,996.03,4,92649,Orange CA,"Huntington Beach, CA",1257,1
6059,996.04,1,92647,Orange CA,"Huntington Beach, CA",1762,1
6059,996.04,2,92647,Orange CA,"Huntington Beach, CA",1844,1
6059,996.05,1,92647,Orange CA,"Huntington Beach, CA",1987,1
6059,996.05,2,92647,Orange CA,"Huntington Beach, CA",1703,1
6059,997.01,1,92655,Orange CA,"Midway City, CA",1856,0.574
6059,997.01,1,92683,Orange CA,"Westminster, CA",1377,0.426
6059,997.01,2,92655,Orange CA,"Midway City, CA",1497,1
6059,997.01,3,92655,Orange CA,"Midway City, CA",1441,1
6059,997.02,1,92683,Orange CA,"Westminster, CA",2760,1
6059,997.02,2,92647,Orange CA,"Huntington Beach, CA",462,0.19
6059,997.02,2,92655,Orange CA,"Midway City, CA",1068,0.44
6059,997.02,2,92683,Orange CA,"Westminster, CA",896,0.369
6059,997.02,3,92655,Orange CA,"Midway City, CA",1946,0.65
6059,997.02,3,92683,Orange CA,"Westminster, CA",1050,0.35
6059,997.03,1,92647,Orange CA,"Huntington Beach, CA",583,0.679
6059,997.03,1,92683,Orange CA,"Westminster, CA",275,0.321
6059,997.03,2,92683,Orange CA,"Westminster, CA",2458,1
6059,997.03,3,92655,Orange CA,"Midway City, CA",529,0.318
6059,997.03,3,92683,Orange CA,"Westminster, CA",1134,0.682
6059,998.01,1,92683,Orange CA,"Westminster, CA",1476,1
6059,998.01,2,92683,Orange CA,"Westminster, CA",2502,1
6059,998.01,3,92683,Orange CA,"Westminster, CA",1838,1
6059,998.02,1,92683,Orange CA,"Westminster, CA",1835,1
6059,998.02,2,92683,Orange CA,"Westminster, CA",3276,1
6059,998.03,1,92683,Orange CA,"Westminster, CA",1991,1
6059,998.03,2,92683,Orange CA,"Westminster, CA",1631,1
6059,998.03,3,92683,Orange CA,"Westminster, CA",2140,1
6059,999.02,1,92683,Orange CA,"Westminster, CA",1208,1
6059,999.02,2,92683,Orange CA,"Westminster, CA",1561,1
6059,999.02,3,92683,Orange CA,"Westminster, CA",1717,1
6059,999.03,1,92683,Orange CA,"Westminster, CA",1362,1
6059,999.03,2,92683,Orange CA,"Westminster, CA",2308,1
6059,999.03,3,92683,Orange CA,"Westminster, CA",2079,1
6059,999.04,1,92683,Orange CA,"Westminster, CA",961,1
6059,999.04,2,92683,Orange CA,"Westminster, CA",1838,1
6059,999.04,3,92683,Orange CA,"Westminster, CA",1071,1
6059,999.04,4,92683,Orange CA,"Westminster, CA",1136,1
6059,999.04,5,92683,Orange CA,"Westminster, CA",1346,1
6059,999.05,1,92683,Orange CA,"Westminster, CA",1478,1
6059,999.05,2,92683,Orange CA,"Westminster, CA",1575,1
6059,999.06,1,92683,Orange CA,"Westminster, CA",1949,1
6059,999.06,2,92683,Orange CA,"Westminster, CA",1449,1
6059,999.06,3,92683,Orange CA,"Westminster, CA",1468,1
6059,1100.01,1,90630,Orange CA,"Cypress, CA",983,0.359
6059,1100.01,1,92845,Orange CA,"Garden Grove, CA",1753,0.641
6059,1100.01,2,92845,Orange CA,"Garden Grove, CA",1731,1
6059,1100.03,1,92845,Orange CA,"Garden Grove, CA",1302,1
6059,1100.03,2,92845,Orange CA,"Garden Grove, CA",1892,1
6059,1100.04,1,92845,Orange CA,"Garden Grove, CA",1190,1
6059,1100.04,2,92845,Orange CA,"Garden Grove, CA",850,1
6059,1100.04,3,92845,Orange CA,"Garden Grove, CA",1125,1
6059,1100.04,4,92845,Orange CA,"Garden Grove, CA",1538,1
6059,1100.05,1,92845,Orange CA,"Garden Grove, CA",1601,1
6059,1100.05,2,92845,Orange CA,"Garden Grove, CA",1523,1
6059,1100.06,1,90720,Orange CA,"Los Alamitos, CA",1464,1
6059,1100.06,2,90720,Orange CA,"Los Alamitos, CA",1421,1
6059,1100.07,1,90720,Orange CA,"Los Alamitos, CA",993,1
6059,1100.07,2,90740,Orange CA,"Seal Beach, CA",817,1
6059,1100.07,3,90720,Orange CA,"Los Alamitos, CA",1813,1
6059,1100.07,4,90720,Orange CA,"Los Alamitos, CA",1176,1
6059,1100.08,1,90720,Orange CA,"Los Alamitos, CA",1275,0.572
6059,1100.08,1,90740,Orange CA,"Seal Beach, CA",954,0.428
6059,1100.08,2,90720,Orange CA,"Los Alamitos, CA",1171,1
6059,1100.08,3,90720,Orange CA,"Los Alamitos, CA",974,1
6059,1100.1,1,90630,Orange CA,"Cypress, CA",1387,0.579
6059,1100.1,1,92845,Orange CA,"Garden Grove, CA",1010,0.421
6059,1100.1,2,90630,Orange CA,"Cypress, CA",1237,0.928
6059,1100.1,2,92845,Orange CA,"Garden Grove, CA",96,0.072
6059,1100.1,3,90630,Orange CA,"Cypress, CA",74,0.093
6059,1100.1,3,92845,Orange CA,"Garden Grove, CA",722,0.907
6059,1100.11,1,90630,Orange CA,"Cypress, CA",1558,1
6059,1100.11,2,90630,Orange CA,"Cypress, CA",1274,1
6059,1100.12,1,90740,Orange CA,"Seal Beach, CA",1208,1
6059,1100.12,2,90740,Orange CA,"Seal Beach, CA",1071,1
6059,1100.12,3,90740,Orange CA,"Seal Beach, CA",888,1
6059,1100.12,4,90740,Orange CA,"Seal Beach, CA",1845,1
6059,1100.14,1,90720,Orange CA,"Los Alamitos, CA",1063,1
6059,1100.14,2,90720,Orange CA,"Los Alamitos, CA",1269,1
6059,1100.14,3,90720,Orange CA,"Los Alamitos, CA",1426,1
6059,1100.14,4,90720,Orange CA,"Los Alamitos, CA",1147,1
6059,1100.15,1,90720,Orange CA,"Los Alamitos, CA",1427,1
6059,1100.15,2,90720,Orange CA,"Los Alamitos, CA",1879,1
6059,1100.15,3,90720,Orange CA,"Los Alamitos, CA",242,1
6059,1101.02,1,90623,Orange CA,"La Palma, CA",1582,1
6059,1101.02,2,90623,Orange CA,"La Palma, CA",2282,1
6059,1101.02,3,90623,Orange CA,"La Palma, CA",671,0.35
6059,1101.02,3,90630,Orange CA,"Cypress, CA",1245,0.65
6059,1101.04,1,90630,Orange CA,"Cypress, CA",2775,1
6059,1101.04,2,90630,Orange CA,"Cypress, CA",2085,1
6059,1101.04,3,90630,Orange CA,"Cypress, CA",1164,1
6059,1101.06,1,90630,Orange CA,"Cypress, CA",791,1
6059,1101.06,2,90630,Orange CA,"Cypress, CA",1117,1
6059,1101.06,3,90630,Orange CA,"Cypress, CA",1669,1
6059,1101.08,1,90720,Orange CA,"Los Alamitos, CA",698,1
6059,1101.08,2,90720,Orange CA,"Los Alamitos, CA",1211,1
6059,1101.08,3,90720,Orange CA,"Los Alamitos, CA",731,0.887
6059,1101.08,3,90815,Orange CA,"Long Beach, CA",93,0.113
6059,1101.09,1,90630,Orange CA,"Cypress, CA",795,1
6059,1101.09,2,90630,Orange CA,"Cypress, CA",1268,1
6059,1101.09,3,90630,Orange CA,"Cypress, CA",1185,1
6059,1101.09,4,90630,Orange CA,"Cypress, CA",1797,1
6059,1101.1,1,90620,Orange CA,"Buena Park, CA",286,0.2
6059,1101.1,1,90630,Orange CA,"Cypress, CA",1146,0.8
6059,1101.1,2,90620,Orange CA,"Buena Park, CA",1071,0.419
6059,1101.1,2,90630,Orange CA,"Cypress, CA",1485,0.581
6059,1101.1,3,90630,Orange CA,"Cypress, CA",1718,1
6059,1101.11,1,90623,Orange CA,"La Palma, CA",121,0.082
6059,1101.11,1,90630,Orange CA,"Cypress, CA",1361,0.918
6059,1101.11,2,90630,Orange CA,"Cypress, CA",2119,1
6059,1101.11,3,90630,Orange CA,"Cypress, CA",2135,1
6059,1101.13,1,90630,Orange CA,"Cypress, CA",1699,0.746
6059,1101.13,1,90680,Orange CA,"Stanton, CA",327,0.144
6059,1101.13,1,90720,Orange CA,"Los Alamitos, CA",250,0.11
6059,1101.14,1,90630,Orange CA,"Cypress, CA",1661,1
6059,1101.14,2,90630,Orange CA,"Cypress, CA",1437,1
6059,1101.14,3,90630,Orange CA,"Cypress, CA",1730,1
6059,1101.15,1,90623,Orange CA,"La Palma, CA",1084,1
6059,1101.15,2,90623,Orange CA,"La Palma, CA",1059,1
6059,1101.15,3,90623,Orange CA,"La Palma, CA",1470,1
6059,1101.16,1,90623,Orange CA,"La Palma, CA",1405,1
6059,1101.16,2,90623,Orange CA,"La Palma, CA",1404,1
6059,1101.16,3,90623,Orange CA,"La Palma, CA",1952,1
6059,1101.17,1,90630,Orange CA,"Cypress, CA",2058,1
6059,1101.17,2,90630,Orange CA,"Cypress, CA",1003,1
6059,1101.17,3,90630,Orange CA,"Cypress, CA",1362,1
6059,1101.17,4,90630,Orange CA,"Cypress, CA",1376,0.919
6059,1101.17,4,90720,Orange CA,"Los Alamitos, CA",121,0.081
6059,1101.18,1,90630,Orange CA,"Cypress, CA",1383,1
6059,1101.18,2,90630,Orange CA,"Cypress, CA",1285,1
6059,1102.01,1,90620,Orange CA,"Buena Park, CA",1928,0.718
6059,1102.01,1,92801,Orange CA,"Anaheim, CA",758,0.282
6059,1102.01,2,90620,Orange CA,"Buena Park, CA",2090,1
6059,1102.01,3,90620,Orange CA,"Buena Park, CA",2707,1
6059,1102.02,1,90620,Orange CA,"Buena Park, CA",1743,0.507
6059,1102.02,1,90630,Orange CA,"Cypress, CA",313,0.091
6059,1102.02,1,92804,Orange CA,"Anaheim, CA",1382,0.402
6059,1102.02,2,90620,Orange CA,"Buena Park, CA",735,0.479
6059,1102.02,2,92804,Orange CA,"Anaheim, CA",801,0.521
6059,1102.02,3,90620,Orange CA,"Buena Park, CA",873,0.313
6059,1102.02,3,92804,Orange CA,"Anaheim, CA",1915,0.687
6059,1102.03,1,90620,Orange CA,"Buena Park, CA",559,0.178
6059,1102.03,1,92804,Orange CA,"Anaheim, CA",2589,0.822
6059,1102.03,2,90620,Orange CA,"Buena Park, CA",2245,1
6059,1103.01,1,90620,Orange CA,"Buena Park, CA",1558,0.476
6059,1103.01,1,90623,Orange CA,"La Palma, CA",1716,0.524
6059,1103.01,2,90620,Orange CA,"Buena Park, CA",964,1
6059,1103.01,3,90620,Orange CA,"Buena Park, CA",1171,1
6059,1103.01,4,90620,Orange CA,"Buena Park, CA",1320,1
6059,1103.02,1,90620,Orange CA,"Buena Park, CA",1020,0.704
6059,1103.02,1,90621,Orange CA,"Buena Park, CA",429,0.296
6059,1103.02,2,90620,Orange CA,"Buena Park, CA",2124,1
6059,1103.02,3,90620,Orange CA,"Buena Park, CA",2460,1
6059,1103.03,1,90620,Orange CA,"Buena Park, CA",2526,1
6059,1103.03,2,90620,Orange CA,"Buena Park, CA",2460,1
6059,1103.04,1,90620,Orange CA,"Buena Park, CA",1236,0.601
6059,1103.04,1,90623,Orange CA,"La Palma, CA",689,0.335
6059,1103.04,1,90630,Orange CA,"Cypress, CA",133,0.065
6059,1103.04,2,90620,Orange CA,"Buena Park, CA",2554,1
6059,1104.01,1,90620,Orange CA,"Buena Park, CA",1273,0.743
6059,1104.01,1,90621,Orange CA,"Buena Park, CA",440,0.257
6059,1104.01,2,90620,Orange CA,"Buena Park, CA",1267,1
6059,1104.01,3,90620,Orange CA,"Buena Park, CA",1966,0.996
6059,1104.01,3,90621,Orange CA,"Buena Park, CA",7,0.004
6059,1104.02,1,90620,Orange CA,"Buena Park, CA",1319,1
6059,1104.02,2,90620,Orange CA,"Buena Park, CA",412,0.314
6059,1104.02,2,92801,Orange CA,"Anaheim, CA",899,0.686
6059,1104.02,3,90620,Orange CA,"Buena Park, CA",1835,0.649
6059,1104.02,3,92801,Orange CA,"Anaheim, CA",994,0.351
6059,1105,1,90621,Orange CA,"Buena Park, CA",2566,1
6059,1105,2,90621,Orange CA,"Buena Park, CA",3200,1
6059,1105,3,90621,Orange CA,"Buena Park, CA",1855,1
6059,1105,4,90620,Orange CA,"Buena Park, CA",405,0.401
6059,1105,4,90621,Orange CA,"Buena Park, CA",605,0.599
6059,1106.03,1,90621,Orange CA,"Buena Park, CA",1698,1
6059,1106.03,2,90621,Orange CA,"Buena Park, CA",1572,1
6059,1106.03,3,90621,Orange CA,"Buena Park, CA",1962,1
6059,1106.03,4,90621,Orange CA,"Buena Park, CA",1273,1
6059,1106.03,5,90621,Orange CA,"Buena Park, CA",2035,1
6059,1106.04,1,90621,Orange CA,"Buena Park, CA",1924,1
6059,1106.04,2,90621,Orange CA,"Buena Park, CA",1500,1
6059,1106.04,3,90621,Orange CA,"Buena Park, CA",2846,0.855
6059,1106.04,3,90638,Orange CA,"La Mirada, CA",482,0.145
6059,1106.04,4,90621,Orange CA,"Buena Park, CA",1365,1
6059,1106.05,1,92833,Orange CA,"Fullerton, CA",1000,1
6059,1106.05,2,92833,Orange CA,"Fullerton, CA",1942,1
6059,1106.05,3,92833,Orange CA,"Fullerton, CA",1345,1
6059,1106.05,4,92833,Orange CA,"Fullerton, CA",1096,1
6059,1106.05,5,92833,Orange CA,"Fullerton, CA",1255,1
6059,1106.06,1,90621,Orange CA,"Buena Park, CA",2665,1
6059,1106.06,2,90621,Orange CA,"Buena Park, CA",1925,1
6059,1106.07,1,90621,Orange CA,"Buena Park, CA",928,1
6059,1106.07,2,90621,Orange CA,"Buena Park, CA",1543,1
6059,1106.07,3,90621,Orange CA,"Buena Park, CA",1374,1
6059,9800,1,92802,Orange CA,"Anaheim, CA",19,1
6061,201.04,1,96145,Placer CA,"Sunnyside-Tahoe City, CA",343,1
6061,201.04,2,96145,Placer CA,"Sunnyside-Tahoe City, CA",565,1
6061,201.04,3,96145,Placer CA,"Sunnyside-Tahoe City, CA",380,1
6061,201.05,1,95604,Placer CA,"Auburn, CA",75,0.158
6061,201.05,1,96140,Placer CA,"Carnelian Bay, CA (PO Boxes)",400,0.842
6061,201.05,2,96140,Placer CA,"Carnelian Bay, CA (PO Boxes)",743,0.847
6061,201.05,2,96145,Placer CA,"Sunnyside-Tahoe City, CA",134,0.153
6061,201.06,1,96140,Placer CA,"Carnelian Bay, CA (PO Boxes)",27,0.032
6061,201.06,1,96143,Placer CA,"Kings Beach, CA",83,0.098
6061,201.06,1,96148,Placer CA,"Tahoe Vista, CA",738,0.87
6061,201.06,2,96143,Placer CA,"Kings Beach, CA",821,0.943
6061,201.06,2,96148,Placer CA,"Tahoe Vista, CA",50,0.057
6061,201.07,1,96143,Placer CA,"Kings Beach, CA",1348,1
6061,201.07,2,96143,Placer CA,"Kings Beach, CA",1326,1
6061,201.07,3,96143,Placer CA,"Kings Beach, CA",836,1
6061,202,1,95631,Placer CA,"Foresthill, CA",2285,1
6061,202,2,95631,Placer CA,"Foresthill, CA",2683,1
6061,202,3,95631,Placer CA,"Foresthill, CA",533,0.884
6061,202,3,95713,Placer CA,"Colfax, CA",58,0.096
6061,202,3,95717,Placer CA,"Gold Run, CA (PO Boxes)",11,0.018
6061,202,3,96161,Placer CA,"Truckee, CA",1,0.002
6061,202,4,95631,Placer CA,"Foresthill, CA",575,1
6061,203,1,95603,Placer CA,"Auburn, CA",2048,1
6061,203,2,95603,Placer CA,"Auburn, CA",1504,1
6061,203,3,95603,Placer CA,"Auburn, CA",968,1
6061,204.01,1,95603,Placer CA,"Auburn, CA",1596,1
6061,204.01,2,95603,Placer CA,"Auburn, CA",533,1
6061,204.02,1,95603,Placer CA,"Auburn, CA",1478,1
6061,204.02,2,95603,Placer CA,"Auburn, CA",1918,1
6061,205.01,1,95603,Placer CA,"Auburn, CA",218,0.276
6061,205.01,1,95658,Placer CA,"Newcastle, CA",573,0.724
6061,205.01,2,95658,Placer CA,"Newcastle, CA",786,0.863
6061,205.01,2,95663,Placer CA,"Penryn, CA",125,0.137
6061,205.01,3,95658,Placer CA,"Newcastle, CA",1177,1
6061,205.02,1,95603,Placer CA,"Auburn, CA",1681,0.851
6061,205.02,1,95658,Placer CA,"Newcastle, CA",295,0.149
6061,205.02,2,95658,Placer CA,"Newcastle, CA",628,1
6061,205.02,3,95603,Placer CA,"Auburn, CA",833,0.556
6061,205.02,3,95658,Placer CA,"Newcastle, CA",666,0.444
6061,206.01,1,95746,Placer CA,"Granite Bay, CA",1417,1
6061,206.01,2,95650,Placer CA,"Loomis, CA",1659,0.502
6061,206.01,2,95658,Placer CA,"Newcastle, CA",161,0.049
6061,206.01,2,95746,Placer CA,"Granite Bay, CA",1484,0.449
6061,206.01,3,95746,Placer CA,"Granite Bay, CA",2190,1
6061,206.02,1,95650,Placer CA,"Loomis, CA",652,0.397
6061,206.02,1,95658,Placer CA,"Newcastle, CA",704,0.428
6061,206.02,1,95663,Placer CA,"Penryn, CA",288,0.175
6061,206.02,2,95650,Placer CA,"Loomis, CA",940,1
6061,206.02,3,95650,Placer CA,"Loomis, CA",775,1
6061,206.02,4,95650,Placer CA,"Loomis, CA",984,0.434
6061,206.02,4,95677,Placer CA,"Rocklin, CA",615,0.271
6061,206.02,4,95746,Placer CA,"Granite Bay, CA",668,0.295
6061,206.02,5,95650,Placer CA,"Loomis, CA",1344,1
6061,206.04,1,95746,Placer CA,"Granite Bay, CA",910,1
6061,206.04,2,95746,Placer CA,"Granite Bay, CA",2538,1
6061,206.04,3,95746,Placer CA,"Granite Bay, CA",804,1
6061,206.04,4,95746,Placer CA,"Granite Bay, CA",1337,1
6061,206.05,1,95746,Placer CA,"Granite Bay, CA",1947,1
6061,206.05,2,95746,Placer CA,"Granite Bay, CA",2248,1
6061,206.05,3,95746,Placer CA,"Granite Bay, CA",1631,1
6061,206.06,1,95746,Placer CA,"Granite Bay, CA",1832,1
6061,206.06,2,95661,Placer CA,"Roseville, CA",17,0.016
6061,206.06,2,95746,Placer CA,"Granite Bay, CA",1028,0.984
6061,206.06,3,95746,Placer CA,"Granite Bay, CA",1426,1
6061,207.1,1,95661,Placer CA,"Roseville, CA",1373,1
6061,207.1,2,95661,Placer CA,"Roseville, CA",1328,1
6061,207.1,3,95661,Placer CA,"Roseville, CA",1686,1
6061,207.11,1,95661,Placer CA,"Roseville, CA",1389,1
6061,207.11,2,95661,Placer CA,"Roseville, CA",1827,1
6061,207.11,3,95661,Placer CA,"Roseville, CA",1156,1
6061,207.12,1,95661,Placer CA,"Roseville, CA",1636,1
6061,207.12,2,95661,Placer CA,"Roseville, CA",706,1
6061,207.12,3,95661,Placer CA,"Roseville, CA",1218,1
6061,207.13,1,95661,Placer CA,"Roseville, CA",1922,1
6061,207.13,2,95661,Placer CA,"Roseville, CA",1300,1
6061,207.14,1,95661,Placer CA,"Roseville, CA",1900,1
6061,207.14,2,95661,Placer CA,"Roseville, CA",1760,1
6061,207.15,1,95661,Placer CA,"Roseville, CA",1388,1
6061,207.15,2,95661,Placer CA,"Roseville, CA",1671,1
6061,207.17,1,95661,Placer CA,"Roseville, CA",751,1
6061,207.17,2,95661,Placer CA,"Roseville, CA",2367,1
6061,208.05,1,95678,Placer CA,"Roseville, CA",1862,1
6061,208.05,2,95678,Placer CA,"Roseville, CA",882,1
6061,208.05,3,95678,Placer CA,"Roseville, CA",1158,1
6061,208.06,1,95678,Placer CA,"Roseville, CA",2133,1
6061,208.06,2,95678,Placer CA,"Roseville, CA",1361,1
6061,209.01,1,95678,Placer CA,"Roseville, CA",945,1
6061,209.01,2,95678,Placer CA,"Roseville, CA",1660,1
6061,209.08,1,95747,Placer CA,"Roseville, CA",1376,1
6061,209.08,2,95678,Placer CA,"Roseville, CA",1913,0.987
6061,209.08,2,95747,Placer CA,"Roseville, CA",26,0.013
6061,209.08,3,95678,Placer CA,"Roseville, CA",2353,1
6061,209.08,4,95747,Placer CA,"Roseville, CA",1038,1
6061,210.03,1,95678,Placer CA,"Roseville, CA",1286,1
6061,210.03,2,95678,Placer CA,"Roseville, CA",632,1
6061,210.03,3,95678,Placer CA,"Roseville, CA",1347,1
6061,210.03,4,95678,Placer CA,"Roseville, CA",612,1
6061,210.03,5,95678,Placer CA,"Roseville, CA",1750,1
6061,210.03,6,95678,Placer CA,"Roseville, CA",583,1
6061,210.34,1,95678,Placer CA,"Roseville, CA",1897,1
6061,210.34,2,95678,Placer CA,"Roseville, CA",1239,1
6061,210.34,3,95678,Placer CA,"Roseville, CA",765,1
6061,210.35,1,95747,Placer CA,"Roseville, CA",1926,1
6061,210.35,2,95747,Placer CA,"Roseville, CA",3386,1
6061,210.35,3,95747,Placer CA,"Roseville, CA",2119,1
6061,210.37,1,95747,Placer CA,"Roseville, CA",2135,1
6061,210.38,1,95747,Placer CA,"Roseville, CA",1058,1
6061,210.38,2,95747,Placer CA,"Roseville, CA",1787,1
6061,210.38,3,95747,Placer CA,"Roseville, CA",2075,1
6061,210.38,4,95747,Placer CA,"Roseville, CA",2712,1
6061,210.39,1,95747,Placer CA,"Roseville, CA",1050,1
6061,210.39,2,95747,Placer CA,"Roseville, CA",721,1
6061,210.4,1,95747,Placer CA,"Roseville, CA",887,1
6061,210.4,2,95747,Placer CA,"Roseville, CA",1313,1
6061,210.4,3,95747,Placer CA,"Roseville, CA",1293,1
6061,210.43,1,95747,Placer CA,"Roseville, CA",1500,1
6061,210.43,2,95747,Placer CA,"Roseville, CA",1855,1
6061,210.44,1,95747,Placer CA,"Roseville, CA",1621,1
6061,210.44,2,95747,Placer CA,"Roseville, CA",2051,1
6061,210.44,3,95747,Placer CA,"Roseville, CA",2047,1
6061,210.45,1,95678,Placer CA,"Roseville, CA",2005,1
6061,210.45,2,95678,Placer CA,"Roseville, CA",912,0.953
6061,210.45,2,95747,Placer CA,"Roseville, CA",45,0.047
6061,210.46,1,95678,Placer CA,"Roseville, CA",810,1
6061,210.46,2,95678,Placer CA,"Roseville, CA",1825,1
6061,210.46,3,95678,Placer CA,"Roseville, CA",2119,1
6061,211.03,1,95677,Placer CA,"Rocklin, CA",1074,1
6061,211.03,2,95677,Placer CA,"Rocklin, CA",678,1
6061,211.03,3,95677,Placer CA,"Rocklin, CA",1197,1
6061,211.03,4,95677,Placer CA,"Rocklin, CA",848,1
6061,211.06,1,95677,Placer CA,"Rocklin, CA",780,1
