,safegraph_place_id
14215,sg:de03317a24f842ac881166ac29482908
14216,sg:de074ba157ba4f1ca4d33fa544180271
14217,sg:de0aa17c2d234bc89731bca62bdc7fd2
14218,sg:de0d87a2a24e4e19a09fa265161e28cd
14219,sg:de0f20f0f89245e780f51d98c500aed2
14220,sg:de1353e62ad54aa4be385fa7b28c1262
14221,sg:de199df804994b7a9db20274d1e8dda1
14222,sg:de2495f3365f4725bff2a32bd9bafa11
14223,sg:de25b388343d49cbaad1db1c73de9fc3
14224,sg:de38493321884ae4a466d7d7070eea02
14225,sg:de3a78b649444c6a8991275ebd31e710
14226,sg:de42d29592aa4444bda39c4ed506af5a
14228,sg:de44b1829606433d8376af6a62712424
14229,sg:de45a60fcfaa487a8fe8442c75da7a31
14230,sg:de4866529204496b89779a1faff49052
14231,sg:de4eb06061d44056b4d4d2fbd5dbf3e2
14232,sg:de4f0ef205a5405e8b279f1db068150d
14233,sg:de6a5ce6dc5d48fb8532031dd6531a04
14234,sg:de6f74a64863417b8f6f1dbcc4d0a1f6
14235,sg:de76221fc84d46dbbd727a7af4f24c26
14236,sg:de76ba9e02964c3fb5606c1ff867de6a
14237,sg:de7dbea6e29345cf84e8dd635b3d5624
14238,sg:de8165d51d4b4dc6b3966619beec3531
14239,sg:de81e0233fc945e3b24d882380179eaa
14240,sg:de965239216a44d7adc28d1b0074c72a
14241,sg:de9ac53e8d474484a1ec5ea285b4dc96
14243,sg:de9fb5fcf1574907831e67ef174b660c
14244,sg:de9fc2b5ac9440179cee73bf2fbce734
14245,sg:dea3e2c4e42c4afb876f78bc1a2f9789
14246,sg:dea5908ca8ee47dbb9e2dac46eeffbc6
14247,sg:deac028a6d9b4dce87a878452a77b6e8
14248,sg:deafab5b806742f28150a1bec0a583b8
14249,sg:deafb3b6d7a84ea38b7c663a3e9adc71
14250,sg:deb1f32fdc2b4321bb7489247dec4913
14251,sg:deb626a089a347fb9913d0ff4ddeb369
14252,sg:debfc583ced0416fb761742d668584d6
14253,sg:dec70291e4a44acfa00c0d713d0c3dd9
14254,sg:decc0a3783d744fcafdb3e1b9d4451a9
14256,sg:decdaf666b4d477695f48cc7dd828913
14257,sg:ded2d6445a0c42c98c9f65fd37900c9c
14258,sg:ded9c4417bfe4838ba17f92a17d98aac
14259,sg:dedefbf37e974726afca4a9bea85f097
14261,sg:dee6f78c748048228d616bdbf110b5a7
14262,sg:dee750bffe4649119e31d1c306826108
14263,sg:dee8761b1fa1421c9276551b61c58347
14264,sg:deebbd48a2e94cfaa61a65ed0df24690
14265,sg:deef3ec2264e43d09b6ff268c110119a
14267,sg:df0c35e0194e4cd193dc9c514163a70d
14268,sg:df0cb50161c14f93968f462d21883dd4
14269,sg:df0d6b2d33e74bcebe788c471f4d4e2e
14272,sg:df17200fb5db408b99ee2aefa3a6f1fa
14273,sg:df1c147ae72f4fd69bc1e534d0562277
14274,sg:df1ea860400f471b9672be9739981c10
14275,sg:df3482310f6d4b58a7f56489b3fae594
14276,sg:df36e596e4d646d1be6230b8c60aa8c7
14277,sg:df39353e60994ca68218b85e834f1f14
14279,sg:df3abbfbbc5346cf9e845f15094a03d8
14280,sg:df3b6d0474c94c8480e7a03b3c0d13df
14281,sg:df3ca608fa5941b39e77435d313f75c3
14282,sg:df3cad8775a54310a5e814a59abe70e9
14284,sg:df41995a7562446dbc32ad55461914d4
14285,sg:df446b26f89f482daaf42f54035d7c05
14286,sg:df49498dbb8e47f69d61e5916fde77cc
14291,sg:df5c6ebd9fce402b979593150c74790e
14292,sg:df6556f1c3174fe4821428c28405e518
14293,sg:df65b832bc0d43ef81d3a595350e1309
14294,sg:df6b45ff66944ca9936a4583a486f6a5
14295,sg:df7136a7b1a8425691b61f820639db9b
14296,sg:df7294078fad405c839cd72e5ea90b1c
14298,sg:df7b9aaacb5d4b029735c90f869007f9
14299,sg:df7ce44759f343c5b81414f4272d6cda
14300,sg:df7de151a7904440b366267500a365f2
14301,sg:df7e04cf1baf470ea6fba57465f42dd0
14302,sg:df810a5f0391491387f3759f701bacc1
14303,sg:df813c0c300747908f29886f71c55d40
14305,sg:df84370f5bad4fd08f0785f840f56ac2
14306,sg:df884589739640c485efc096333adc77
14308,sg:df9a110251f84238aaa078ea6551ef05
14309,sg:df9b4c4d9c6a43219df3ae43fd42b207
14310,sg:df9dcf5529ab4a628eb71468ba9f00c4
14311,sg:dfa132db56b74642990c9f70fcbc2812
14313,sg:dfa9dbb7e18a4da7bfc33f0e0079e206
14314,sg:dfb14d3ee1c14997bdca9087ccdf8aa2
14315,sg:dfb63b7b22e144f581e423364b6f87a4
14316,sg:dfb7cc80f7524d9dbcde5b5ace421ea4
14319,sg:dfba66315abd4a0a842e1b2b9589030b
14321,sg:dfbeedf5492547b1bc21d7bfd90cb89f
14322,sg:dfc526ca07474051aea470eb1bc36adf
14323,sg:dfc864b84d364d59a67fe58d8a0189ba
14324,sg:dfd28fc64b7444b788c6a8a5a57e5953
14325,sg:dfe0021bda4642678a3884b282053273
14326,sg:dfe11ff42e694ef8b97d1bdd06c6f5d7
14328,sg:dfe234581f534e26942d4cd20e7fc960
14329,sg:dfe65780ae8c43cc997c971162964320
14330,sg:dfe7629c42074ef08c831df5a9f69249
14331,sg:dff3722a76cc44ed93b92ced62a48224
14332,sg:dff6204e777c49f6a95b4c9b926fa47e
14333,sg:dffb4008194c45c89a13da1da208cd63
14334,sg:e0014f11395a4404aeeb2dc7a6da0c4b
14336,sg:e00b1a30dfea493d82d8bce0f91aac7f
14338,sg:e02480fc104341f19c1356efba98b381
14341,sg:e02b33cd37c94531a80f739cabfef086
14343,sg:e035043464ee422287f7fab2db31c710
14344,sg:e03e047e5d444ef7a48378a8246e63cf
14346,sg:e054bdbc78ea488599c7a4301eef2d00
14347,sg:e0605b324a9040bba958dba9de806e75
14349,sg:e06545a64c4d4bfa9b9ad556310d726c
14350,sg:e065f555f4124ae9b905caef3e5d7827
14351,sg:e067bfa10d2e4b009d6e8c3609fb0981
14352,sg:e0746c8f98f84d34bd5781a3d60d19b9
14353,sg:e07e86f28c6340b9adcf0c41bd7c322d
14354,sg:e07f450ade0445299d962215132704b5
14358,sg:e0980cd7c44641d5a0763a6cd302f09b
14360,sg:e09be26603164867bca259570edd6926
14362,sg:e09c7504573644efb9cb8ed2f9495061
14363,sg:e09f3358b0b04a808b4f036e6e7e1576
14367,sg:e0a354f6ea044c47a0623e63bae43a82
14368,sg:e0a8844b862044ac804045974c2f5bb9
14370,sg:e0af4c671f484e88b4ed598444a2d70a
14374,sg:e0beef03f56043b99b7ad7b03bc3552f
14375,sg:e0c347ffd33248239e196bc80f7fee6c
14376,sg:e0c4f3eecdb24169b8146cea4e269b71
14377,sg:e0ca3c05951744aa8e9dcb66749acc80
14378,sg:e0cb3231f300493b9cf7e693b904529f
14379,sg:e0cbb35ad5014cf1a5fb5f6a6aee950f
14380,sg:e0cc28ec70b3420781d0db73699c438c
14381,sg:e0dcb1a278b644e39385ed8a3275b8b1
14382,sg:e0e4d94790a24f7d883de3e3951add9b
14383,sg:e0e6b711689345268c7a5ff912810c8f
14385,sg:e0eb968960c14a018e71d63f0c8b047a
14387,sg:e0f07f0c4b6a4b9cad936dd3363063d8
14388,sg:e0fba9b1a435442bad661b552ea217fa
14389,sg:e0fcd90d6bf848ef9c13d3eef9a2c0cc
14392,sg:e10ab8000fc34d7682c8e1f8a36eb62d
14395,sg:e1112659a7dc487aa6994b232e991639
14396,sg:e12c0d4ee1134082997470472df219ef
14399,sg:e12efb046b984c6b93767d7188104209
14400,sg:e130986e61e94fa5bd98de5fc3cb9063
14401,sg:e13d77524d4847068bcf08f2bd963187
14404,sg:e1491d1029934a25be1d2578e0ae47f0
14405,sg:e14b8714891441f8b172ad29e63ed5e6
14406,sg:e14d70facac34ae08ca48ee9f722cb8e
14407,sg:e1554084b9bb4becbf7e91952681cbb9
14408,sg:e15808488b1d4e4f97f5fad205498ffd
14409,sg:e159840b548e4ec0b661737316e0344e
14410,sg:e15d9b7e2bd84f888e079052c8e0b2cf
14411,sg:e1628d5248e948c5838589765829f4a6
14412,sg:e167a89c0d384d4d9b79cbe9c7fceff0
14413,sg:e16bdf89557d48b4a95707f3c58462be
14415,sg:e1711bcf9eff48d1a256c9137bbb5f96
14416,sg:e1784c6c8ca545a88e7d439dcd218edc
14417,sg:e1788a0f165b40f0879b1ece5552a1e0
14419,sg:e1805ffa83934939a0fbb6a1e3136598
14422,sg:e18a66e7d7854820a812fd32c6157cb1
14423,sg:e18b47cef86749389a585d432c371e7c
14424,sg:e191316234064892b10de1d759f7b7b8
14425,sg:e1925d3f6dd548a887f5915748b789c4
14428,sg:e19a5c1cc91646c8b1e4febf3c282910
14429,sg:e19ace7a0c584aa2a035896bd8334f6c
14430,sg:e19e523a06744125a89b58d4f9a0a31e
14432,sg:e1a15488cd8843bfaa727c211b5f09ee
14433,sg:e1a54bf3b5f0410899189c5cf21c6e62
14434,sg:e1b11a18961d4d498db7e724702bd27a
14435,sg:e1c83ece68ce4962a311c49607d2919d
14436,sg:e1c97cfa9292422eb6be817b996294f5
14437,sg:e1cde966640b462a9c716be0b05184f5
14438,sg:e1cf1daf73284a64ab394f66a94c2d1d
14439,sg:e1d13c95933d4c3dbf846ffa1f7c9229
14440,sg:e1d153d39c8b40a6a32aeded4b6e8f82
14441,sg:e1d17e97ced94e92a4ace7b0bb2441c1
14442,sg:e1dd4a8e77284ef387a445cb9ca41fc2
14443,sg:e1ddfc3d87a94c3d80aa4eb9c971fdd1
14444,sg:e1dfe5b00d8045d4b867d68048339749
14445,sg:e1e5e9a0dfd145ed9fe1d88f03f3347d
14447,sg:e1f179836c4b4958b88f3457209a2629
14448,sg:e1f34798ac6249729e1c5f4ce1ce75df
14449,sg:e1f6e6c8dbe34a1cb5ecee2995c6f592
14450,sg:e1fcf3ef19214f75a992101b841f0bba
14451,sg:e1ff564da74040f99b960f923a807489
14452,sg:e2055213056946db81008932991040fc
14453,sg:e2076676043b489b91cac4d40e18286d
14454,sg:e20c6a1d41954d92a2abc9e3460454d0
14455,sg:e20d0d1b55294bb1861d1075792afc37
14456,sg:e2161d32188248e98f8da3e907d4b109
14457,sg:e21feaa807c74ffe8391c53a17a62a98
14459,sg:e227f058cd074809ae9ae19f25fc3f44
14461,sg:e22b10d56998414cb4a10eb5bae726ba
14463,sg:e22d240087014119b464a9e821478698
14464,sg:e22e3f1a60f446d9a46ac2fcf3142d6a
14468,sg:e245670af1154886ac2693c5919a2b7c
14469,sg:e24843da9049424da97449894c374438
14470,sg:e24aa0411c8c49eda8731e00b9f13a8f
14472,sg:e251bdfa99f640a68f5e87599ac31f2e
14473,sg:e251be0e30b04fb9a61e3371c85bafa4
14474,sg:e2566b1aad4548e09aa504b2ad4f16b4
14476,sg:e25b3efd20484771aa97b65bb56a34b2
14481,sg:e27732c09a2746b3b64e8a0a0c75e3c1
14483,sg:e2793a452b634186ba483d19f88a9b46
14484,sg:e27ad7cca2044e5b832ea7b9a81fdbda
14485,sg:e283795c7ddd40d29fd1d3d3ad8b576c
14486,sg:e2846e4e297a47b498676b356a6f17bf
14487,sg:e286fbafeeb74045b1d9b0a644909f20
14488,sg:e288dd2b7bed4bc0a635fc472d18778d
14489,sg:e28bf4c546744eca96e5faac572d8f4a
14491,sg:e28e5021a7604d9c8a8589244eda6563
14492,sg:e2925ac8092f4861b55ba664e6eaab86
14493,sg:e29b0e496e414b059aa5afcd74cec131
14494,sg:e29ff09fc1f841b6b0959804481c9bea
14495,sg:e2a8b835d096496fbba3f8cf441378cc
14496,sg:e2ac9cb6437c4a59b0cfff104d4b2e18
14499,sg:e2b683f4d1414f92ab65258bd2632389
14500,sg:e2b6982e910f4824850432d8044ae2bc
14501,sg:e2b6b6f2c32647b9a5da648752974ef5
14502,sg:e2bbe152ac81475b96897bef1fc7a53b
14503,sg:e2c02084b2854f3bb794e247bc9383fe
14504,sg:e2c1ede2665045eeb7ffdeeb02e20c0c
14505,sg:e2cc3700aff44eb3bcd400b5682525ad
14506,sg:e2cd46b74ac54ee1ad7d6890b863e57c
14507,sg:e2cf20ade605461c9c4d119285a15dfb
14510,sg:e2d65ac47460416491c35fbe71999713
14511,sg:e2df7865bc2f49848a6f4c45267f337f
14513,sg:e2f238ed723a4001a5d2f35b9f91741c
14514,sg:e2f542458b1e4088a812d648f557e00d
14515,sg:e2f604d903154e9d8bfbabfbf24cb1f6
14516,sg:e2fd3322df6d4546b6df23fad94c0847
14517,sg:e2fe72424ec34d71b444b0df878790dd
14518,sg:e2fedb059a6b47398183c4d6fbc4f1af
14519,sg:e3014826afe44b42b1dd6e306627ffca
14520,sg:e30b4dde9eed468ea4eb9fbc7562b0d4
14521,sg:e30b96cdad024017929ec0b161ee67d9
14522,sg:e30e9f66c06f4416b989963f11886f1d
14523,sg:e30ee2d59ee448c394ee4b1b90def916
14525,sg:e3156b1e2c964fdebd0a36b09c9fe3de
14526,sg:e317c10c41934511a8423bf890ece4f5
14527,sg:e318b18f21f148b6916fd04841e14844
14528,sg:e31e694b05714088a29eda54d9d0d85b
14529,sg:e32244f194754e669b83ad95e52191a4
14530,sg:e330038d40cf44b9b5a8571a5bac2809
14531,sg:e333b3b84a434d11a356e146ac27251a
14532,sg:e337be87c75c4e2991da0f969ce0c005
14534,sg:e33aafbd8458404499a5b296d9b4118d
14535,sg:e34dda25d8184755b1ab6b643de6bd74
14536,sg:e353c1c3dda740aaae657dd4f75119f5
14537,sg:e3592a91430f4bc1b86813c0a9d8fe40
14539,sg:e35d2a10483549939c5937ea56d096ed
14540,sg:e35d342f23fc409899124bad79c0f295
14541,sg:e36410b378c64804b3f31ef5c4225fe0
14543,sg:e3734927e15041c1b03aacf3a9058484
14546,sg:e384d1bf5a164533b5084c3ee057069d
14548,sg:e392662e71264e90af24a0058fa63283
14551,sg:e3a417f47598478993a341206838c096
14553,sg:e3ad93c74a2d4763b6139bf21ce29bdd
14555,sg:e3b57fe9fe5842c5b8bfcb4acfb33a4f
14557,sg:e3c671e6b1ff4740ad46deb1f53ac54a
14558,sg:e3c922cfd87f44df97971dbe1e2a7651
14560,sg:e3cbd61a40734383b1724284b7a71cfe
14561,sg:e3d2e43cea7d421183f86e4e4110c190
14562,sg:e3d5097394a3429f9e04102e5e3a186f
14565,sg:e3de0d6df1434ca7ad935099e849ca8c
14568,sg:e3ea00ffd6ef42d290892b48210fdc50
14569,sg:e3f0a195705e4af6baeb64317eb680ee
14571,sg:e3f63471d9664458a4ea3927dc0fea78
14572,sg:e3fa9b12cb8d4759b2999a6d29242aee
14574,sg:e3fd1abc3c0f42c9b88db0f1524c3147
14575,sg:e403cd7f0e75486c9afb22f07f7f54f0
14576,sg:e405d01c324f46658e7a43358e84edaa
14577,sg:e406ed3d54a3440fb432cbdb51edfceb
14578,sg:e40f105542f548a88aace917cfe64d57
14579,sg:e40f70f3b2834ba9a1a963df266e85b7
14580,sg:e414035cf10346239b7964bbc12c5b28
14581,sg:e414d5420c124ac68c0b4fd50581e836
14584,sg:e42b899197fc4d1e9a52ac06bd0f9f02
14585,sg:e42cd806089b4fa9b30e89d42c6c18c8
14586,sg:e42cf0d1261e4eeeab83e6f8d1d26e8a
14588,sg:e42f5aa906774db7992b4ad3352ca360
14590,sg:e432ac8f5a7f49c391aab405a0ab2d94
14591,sg:e43318b384274d9c9f5945a16f41d44a
14594,sg:e43c1381179c48aebf87268cd5c521a3
14595,sg:e43c1a8438a844b484605eb0fb276066
14596,sg:e440a77305144c6d96862b661e5bada9
14598,sg:e442549ffbec4dfd9233ffb9a3764574
14599,sg:e445c469d49f4492bf7d9007f6f57877
14601,sg:e44d6318c44d469a98a3753327e8d6af
14603,sg:e4563532fbff47b8a39e19157c360458
14606,sg:e45b7f0f7479432bb6ab22310ed49bc8
14608,sg:e45ffed102704e40a8da55d7ceac447c
14609,sg:e468be0649b044aa8c6d5d79a5d7f987
14610,sg:e469248a136a411e93624f3cc259b8a1
14611,sg:e46b8058378d423dbcf4fc182080893e
14613,sg:e476af0ca63b464b994cdc2b9d6bcd1e
14614,sg:e4777ddf1f69457aa5eaf122089bc2b9
14615,sg:e47d338a66a24ba58c63e3c895e01dd0
14616,sg:e4874bb7757c4d7f913bd80274e69f29
14617,sg:e488f46e66314601a31465da566828c0
14620,sg:e49e779c0d8b43769a5eb202c874fe22
14622,sg:e4b3fa784a3a49db8ea85268f1a2f6d6
14623,sg:e4b87343847c47248c8f981f6e007d00
14625,sg:e4c152c98bdd4caea81b9522cc1759f3
14627,sg:e4c9bf9bacc649ff823d944e38b24bbb
14628,sg:e4cfc40567f443d195f77a1a4865b7b9
14630,sg:e4d44e8fe6004a21b0a4b49011581153
14631,sg:e4d560c19de04ac5929465ab109b4332
14632,sg:e4dcf9bbf2864255949f47deac60fb22
14633,sg:e4df3ce7560145da9b28ac407bfc390a
14634,sg:e4df6a70178e4214b032d4a211050b73
14635,sg:e4e05a2b8b82455cbb1dfc7a4b445c13
14636,sg:e4e4b0f57640407ebcd866220cca218c
14637,sg:e4e84c1fe02a4788be458c1871b07312
14638,sg:e4ed7f6554f34edb824a840056940de8
14639,sg:e4f605f1ac1d47ea8c5a50f79970ed44
14641,sg:e5069d2652e04df8a699b79fa23d62a8
14643,sg:e50b7ca37c7344e6aa5f542fd3a80eb8
14644,sg:e513e79f74fe4f0a9fbc40ac8e7756e1
14645,sg:e514bbcf7eb44f188574db627d05b1eb
14647,sg:e521c1cedf0e4f12a7f7922f4ac3ad14
14648,sg:e5224d8c93c445b2bfd6ee3d70ed064b
14649,sg:e52422cf19fc46daa5874723342894fa
14650,sg:e5263806e2934df497b1de1ba2ab0506
14651,sg:e52749b6006c46b490e30ff51fc583d9
14652,sg:e527748315f3444ea00a20d4a7a0b8d0
14655,sg:e536a1ec8b6e4ee88a2a360fa3bbfd9d
14656,sg:e54036a35a7e422c851ba57ad8dd4ac7
14660,sg:e56852b7264e44d6832cbdf61c6834f9
14661,sg:e56a3111c3fe46a4a0be6d877b212bbc
14662,sg:e57ac037420c476e82e2394b7d2c5f7e
14663,sg:e57f8af91c4c4b12a759626cba184615
14664,sg:e57f91a175b94a21a6203952a062f640
14666,sg:e582202d55d546d7ba6dd52c84efd50b
14667,sg:e583ba9f0670499097dbd821eeba752c
14669,sg:e591f906a6de403bbe5abdbc15231e74
14671,sg:e5a159967ee04d30ae1bac65620dfd87
14672,sg:e5a22b9d8f7f4198bf93925964d248f1
14675,sg:e5a8a0b1c44e40fc9f40ff2b03e46af6
14676,sg:e5ac961901c8452b81969e8a33314702
14677,sg:e5ad7bddf5c44094ad72d890223976d4
14679,sg:e5b5319070c447dca0e9c6ebe2c07264
14680,sg:e5b7929d885d4a9a930be22510edce04
14681,sg:e5b7b5e0bc6a440a8d7e0420e42729f2
14682,sg:e5c921f679314482bf5d1274e04c5115
14683,sg:e5ca3869f7064bf2af3f92ec89834e99
14684,sg:e5ce24ba276947a9a99d7a4f7a4e5eb9
14685,sg:e5cf4e799f9a44b08065b1dc41cfee8c
14686,sg:e5d0036b7deb49ed8fc90936c62b7141
14687,sg:e5d017d21c4f48a38bd74f8d58c3bb2c
14688,sg:e5d9d607727f44b1b4eba52f5a6866f4
14689,sg:e5da9558fca541a884908862c3308642
14690,sg:e5dfc89b63c24d2cb0c423523614777d
14691,sg:e5e2c867b6614893a7f189cc86e27d7c
14692,sg:e5e9af380c1e4568b117d24bffa90659
14694,sg:e5f88e1e9ea64839a1513ea802abdf1b
14695,sg:e5fa3ad9becc4442a334a2a223f7bbed
14697,sg:e6065a60076e48e087a6fb12f0b57594
14699,sg:e61c2a692ad649fd8490342d846e742f
14701,sg:e6267bb9a9034adf8d298128ccd3234d
14702,sg:e63cb3a88f5b4678999792795f85b74f
14703,sg:e63cc730ace740c3a26b1cef1aadf950
14704,sg:e63cef042f0849eea2eeface36b70fb1
14705,sg:e63f72ff84f2436ca97d1e245e545b0a
14707,sg:e642253cf9db46829eff67745b2f5908
14708,sg:e6463049c54b4125a0526a7c7f62480e
14710,sg:e64d305d4ccf4752a23ab2575a3da12e
14713,sg:e66dcdfa4bac4e189e14cb557bf5466b
14714,sg:e66e709a05fa42e7a6cea1775bd4bc03
14715,sg:e6744e462f4245748ec8935221aa416c
14716,sg:e675aaa1878743318fe04ff23ae133dc
14719,sg:e682a0087d0a4aec9d5315ed5e35a1c5
14720,sg:e68a323fc50e4ee5aecd4efcd44e6ba1
14722,sg:e68ba6bcded24486839e3328fb25f1c9
14723,sg:e68d38c28bd3453187cc7aebd0cd47c2
14726,sg:e69706a244cb43ecb4a3f58e297d84d2
14727,sg:e69b8c3807494c52b50f99666eee8fea
14728,sg:e6a01eb49c9d42758cbc40505298f8b4
14729,sg:e6a78844153c415b9c6f39bbfce05962
14731,sg:e6ac1ad7820b43af8cb7305377a1aefb
14732,sg:e6b5a616712e4502b27b26d3c9ea13b2
14734,sg:e6bcb921d8a64b06860a95aec7b32546
14735,sg:e6bd738b53054667b10468ff1e89d9e5
14736,sg:e6c2be830a1248cc8ed3d563ae98428f
14737,sg:e6c39ea795d243998a07becea0e4acd7
14738,sg:e6c7afd2ec8a4548b98640822c5eb16f
14739,sg:e6cded75cf3746b28c6ebf7266e1cf16
14741,sg:e6de8385457d45ce863b9fcf00061a17
14742,sg:e6e099250b734bc4983715dcfcc8cf4f
14743,sg:e6e0c808aa0a4f36a43905ac1a8b1b44
14745,sg:e6f009b9c7a5473ebd613c41703f3216
14746,sg:e6f4dfc861dd493ca72fdfcdbb3c2fee
14747,sg:e6fac0c1d1474e4d891143d2e27948f4
14748,sg:e6fd8e301e934d0285666db7cb6d7d27
14749,sg:e700078ceb824087b2ceb7697c0cea7e
14752,sg:e70cd4c5aa0d48ada18f1860ab39a444
14753,sg:e710fc4a147e4034ade6feb8a10500ce
14755,sg:e71915efd76d4fd4b62417b23ce4655b
14756,sg:e71bbbd14fef4dc197fee47ab7b05cfa
14757,sg:e71dd220fa5340c2b002c7cdc38ffe63
14758,sg:e71e73ba271a43cc8a3f6ca31257beb8
14759,sg:e7274726103e4827a1644cb2b83373e2
14760,sg:e72749d7be344630b9b80e48e5a77077
14761,sg:e72a80cca38246ffa5b512fea865dc41
14762,sg:e732c3c5fefa4767ab6dc2f8e99b4bb4
14763,sg:e734dce482a74e7d9432fade262d171f
14764,sg:e7362bc4b7114ec28660b2bacbb9ffab
14765,sg:e73916a1b9cf44d7ab81713f247a5750
14766,sg:e73e9891229f48468ac2590b5404af5c
14767,sg:e7404dd60d59438889a390c2415181de
14768,sg:e740a7793b504888a82ad1c3e965e280
14770,sg:e743893e398746cc936c5ddcadc90a57
14771,sg:e74448474f4a4348b914ed759007f0c1
14772,sg:e746667a27114bd0bb68a5048598f4b0
14773,sg:e74880f6d56741c784b44b7e7d426f67
14775,sg:e74c006a040e408b880dcb0355ffdffc
14776,sg:e74d81ba2585447f8569abe8f2d1a087
14777,sg:e74e4306e27f4bbe832e113564637b0e
14778,sg:e7505cad570b4abb93d4255611345bcb
14780,sg:e7680dfbf8c746e58da4607d3804ebb2
14781,sg:e76c8d1ea8264551b85df37923beabdb
14783,sg:e773a5df6f2c4f9599676eafc8eb5681
14784,sg:e774e1f0db16494fb0965e0142ceb934
14786,sg:e778b3a1ee40423b8351102093ecbe19
14787,sg:e77dd9352dcf40b49456323dbeea13ad
14788,sg:e7883005c39e42fa95f5e4c2452053da
14789,sg:e78a854b9dab489ca830b2d097abcd72
14790,sg:e78e0708df534a7697fa8351948833be
14791,sg:e794a4afe4ce4f528abded05f1e56506
14795,sg:e7a94a329ffe458dbaa5c61af0043f12
14796,sg:e7a9aba0c0d9410e8a8acae987cf576e
14797,sg:e7b167672d074086b4a619a7c0581037
14798,sg:e7b534e4879a4b1cbb0293dcb894a0da
14800,sg:e7c2bdc171a1491a933fe4d2e8b37059
14801,sg:e7c5fd4fd9904309bf9d9a8c42204782
14802,sg:e7c931c4ab92468586bf51ba7e644409
14803,sg:e7c9420e66214efe8197dfa16a38bea0
14807,sg:e7d41f4b1d2c4b86b4d9b5a4001fd6b8
14808,sg:e7e3ee2e8e424c009172568f85b2597a
14809,sg:e7e4e46421b240c5b43fc19e73408dcf
14810,sg:e7ec1d100a394718a0b06ef5b17b32ac
14811,sg:e7f29cec645d4054ba3e430afe624793
14812,sg:e7fa4ed60b214072b5fbf5c7fcf37986
14813,sg:e7fb2662e8f54d968c86101c13754f0e
14816,sg:e81014e41c274e1ea585d3edbad64de5
14818,sg:e814af76c234471da5515657da9bd916
14820,sg:e81d4ad95e4741c59d663f1e93d12947
14821,sg:e824a7671450410d923d07f6fa7bf2f5
14822,sg:e82796594f764178a8beaa32e723b643
14823,sg:e829446609c8411990e7d5b7ef3142d5
14825,sg:e834f30c85a74faca79563c7607330bd
14827,sg:e83c4f217ac1491eab69affa230c5168
14828,sg:e840d86aed2b4ba7b0369d187bf69381
14830,sg:e847a95462904356a86672b984ddbff1
14831,sg:e84b7f1c2bed4d11978409f9e487f4d2
14832,sg:e84c6834250c46158029f0400e767315
14835,sg:e855f0f913a34e1098f4dc94ce72aa73
14836,sg:e85d2527faeb4beb8cab605136c50f36
14837,sg:e86134b22657474abf98a5a8eeea9357
14838,sg:e8635503ea24462097d98575d73bd005
14839,sg:e8693bac5c2a49ed8675f2e72f63ea7d
14840,sg:e869a1d2c8eb484abd74dc119af52da9
14841,sg:e86c0bcb6ab1443aad379b67d37e28b3
14842,sg:e86d732c8f0c4c298c1c191aa1360731
14843,sg:e86d940111bb4125b93fdf816d1f64be
14847,sg:e884ca90aa5f4cd9acec19ad9467b1b6
14848,sg:e8890a3075e04416b344abaae3491e2a
14849,sg:e88959faf15c4245b8c008ef5c1d0a1b
14852,sg:e894d1f10da44681b49866bb51f5a136
14853,sg:e8968ae4e1714bea91bff6e0cd3e44fe
14854,sg:e89836f293c644cfa9a87602bce5e887
14855,sg:e898a38f1804458e85bb9920927bb472
14856,sg:e89a28582d764105a65f3b1e0da240d6
14857,sg:e89c37e5236040658580bb973fab962f
14858,sg:e89ed859975641aa95649e79c3a8f5ba
14859,sg:e89ef29ed7c843c6ba30c31be623e82b
14860,sg:e89f1c7f3f024fcf809cdcffe8bd5749
14861,sg:e8a18a5235f14eb0b69b62690fb05fb3
14862,sg:e8a45284a79946e792a94747b5577633
14864,sg:e8ad6e2e3423489f973e62c35a2fce9e
14865,sg:e8af169ab6484ded88cf65580ae7a3b5
14866,sg:e8af3ae698074e39a4e3476568e47053
14867,sg:e8ba6efb5b6b4982a24f4f9eea324b36
14868,sg:e8bd42eec1a44a41b2712b7ff2dd7e0b
14870,sg:e8c099ded48d4e9f97c71a4959f90c5c
14871,sg:e8c1d982efd8460bbaca6d2e900e7e40
14873,sg:e8c5da2ea8f74e3b8eedc39a7ec2c54f
14877,sg:e8e30b3d9f0b4ffeaaecd121d5975081
14878,sg:e8e6be9636e64cd3a9cfcbc54d94a34f
14879,sg:e8e6e31195b04431bf0e348f5e370b2c
14880,sg:e8e75efd4ea943e7bc08bdce273d0d7c
14881,sg:e8ea3b8bd80d4a86a352c0459cabe336
14882,sg:e8eba022edc645dd8b19a0ca5b2a6d95
14885,sg:e8f623528b374ea680432c9c27afaeff
14886,sg:e8f645f5ac804e14b5bb877ae786ae6c
14887,sg:e8fb5582dc7644159a442e92f6befdb5
14888,sg:e8fdc977ab194173acab99d5227781b5
14889,sg:e907b430fd9b4327994b1266c3f75d80
14890,sg:e909b7a709984895b5886951d0466cfb
14891,sg:e90b4648e5ef4ef89b5abe617fec1905
14893,sg:e913a44047cb4496b16f785c266a8b47
14894,sg:e914ab1c4b624c658f32b76520c14fd3
14895,sg:e9172c6726f543ce80b5bcc7a234d5b8
14896,sg:e91c65720d754bcba36eb8ad29347be4
